taglank,tagslag,plandatumtid,utfdatumtid,tidsavvikelse,riktningny,plats,platssignatur,latitud,longitud,antal_orsakskravande_merforseningar,registrerad_merforsening,orsakskod,niva1,niva1kod,niva2,niva2kod,niva3,niva3kod,vfran,vtill,tagnr,annonserat_tagnr,avtalspart,utf_aktor
202404107600,GT,2024-04-10 22:32:00,2024-04-10 22:55:00,23,Avgång,Bryngenäs,Bgs,57.897760381599,12.487553814658,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:35:00,2024-04-10 22:58:00,23,Avgång,Alingsås,A,57.926905167417,12.532185446103,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:42:00,2024-04-10 23:05:00,23,Avgång,Algutsgården,Agg,57.988136295037,12.651869960093,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:48:00,2024-04-10 23:11:00,23,Avgång,Vårgårda,Vgå,58.031143568217,12.809253548431,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:55:00,2024-04-10 23:18:00,23,Avgång,Herrljunga västra,Hrv,58.079057002365,13.020948677544,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 22:57:00,2024-04-10 23:20:00,23,Avgång,Herrljunga central,Hrc,58.079057002365,13.020948677544,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 23:04:00,2024-04-10 23:30:00,26,Avgång,Källeryd,Kä,58.114637791752,13.193576737105,1,3.0,JIA 06,Järnvägsföretag,J,Innan avgång,IA,Tåg ej klargjort/färdigställt,06,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 23:10:00,2024-04-10 23:39:00,29,Avgång,Floby,Fby,58.138743611459,13.332227206158,1,3.0,JIA 06,Järnvägsföretag,J,Innan avgång,IA,Tåg ej klargjort/färdigställt,06,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 23:20:00,2024-04-10 23:52:00,32,Ankomst,Falköpings c,F,58.175743836385,13.552006166893,1,3.0,JIA 06,Järnvägsföretag,J,Innan avgång,IA,Tåg ej klargjort/färdigställt,06,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 23:23:00,2024-04-10 23:52:00,29,Avgång,Falköpings c,F,58.175743836385,13.552006166893,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 23:27:00,2024-04-10 23:54:00,27,Avgång,Falköpings norra,Fn,58.195118940153,13.577451777392,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 23:36:00,2024-04-11 00:01:00,25,Avgång,Stenstorp,Ss,58.27291618201,13.712659753489,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 23:40:00,2024-04-11 00:06:00,26,Avgång,Regumatorp,Rmtp,58.317033122887,13.790299404437,0,1.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 23:46:00,2024-04-11 00:35:00,49,Avgång,Skövde c,Sk,58.389037124246,13.851859920356,1,23.0,JIA 06,Järnvägsföretag,J,Innan avgång,IA,Tåg ej klargjort/färdigställt,06,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-10 23:55:00,2024-04-11 00:44:00,49,Avgång,Väring,Vä,58.511465339891,13.959383081134,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-11 00:02:00,2024-04-11 00:52:00,50,Avgång,Moholm,Mh,58.607131687725,14.040189096627,0,1.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-11 00:09:00,2024-04-11 01:00:00,51,Avgång,Töreboda,T,58.704573120797,14.127171273142,0,1.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-11 00:14:00,2024-04-11 01:07:00,53,Avgång,Slätte,Sle,58.764409564141,14.200876963921,0,2.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-11 00:18:00,2024-04-11 01:11:00,53,Avgång,Älgarås,Äl,58.813522272116,14.255408725647,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-11 00:24:00,2024-04-11 01:18:00,54,Avgång,Gårdsjö,Gdö,58.872130484702,14.333802381332,0,1.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-11 00:29:00,2024-04-11 01:25:00,56,Avgång,Finnerödja,Fa,58.926191502544,14.44291591479,0,2.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-11 00:39:00,2024-04-11 01:34:00,55,Avgång,Laxå,Lå,58.988919108157,14.614602705156,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-11 00:44:00,2024-04-11 01:47:00,63,Avgång,Linddalen,Lln,59.011397052314,14.769071049972,1,8.0,JIA 06,Järnvägsföretag,J,Innan avgång,IA,Tåg ej klargjort/färdigställt,06,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-11 00:47:00,2024-04-11 01:53:00,66,Avgång,Vretstorp,Vt,59.021581709965,14.864881642281,1,3.0,JIA 06,Järnvägsföretag,J,Innan avgång,IA,Tåg ej klargjort/färdigställt,06,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-11 00:52:00,2024-04-11 01:58:00,66,Avgång,Östansjö,Öj,59.045628998774,14.981333749593,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-11 00:54:00,2024-04-11 02:01:00,67,Avgång,Tälle,Täl,59.050173120743,15.019017336807,0,1.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107600,GT,2024-04-11 00:57:00,2024-04-11 02:03:00,66,Ankomst,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,0,0.0,-- -,-,-,-,-,-,-,SÄR,HRBG,34562,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 22:00:00,2024-04-10 22:18:00,18,Avgång,Töreboda,T,58.704573120797,14.127171273142,1,7.0,IBÖ 02,Infrastruktur,I,Banöverbyggnad,BÖ,Spårväxel,02,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 22:07:00,2024-04-10 22:35:00,28,Avgång,Moholm,Mh,58.607131687725,14.040189096627,1,10.0,IBÖ 02,Infrastruktur,I,Banöverbyggnad,BÖ,Spårväxel,02,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 22:15:00,2024-04-10 22:52:00,37,Avgång,Väring,Vä,58.511465339891,13.959383081134,1,9.0,IBÖ 02,Infrastruktur,I,Banöverbyggnad,BÖ,Spårväxel,02,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 22:24:00,2024-04-10 23:11:00,47,Avgång,Skövde c,Sk,58.389037124246,13.851859920356,1,10.0,IBÖ 02,Infrastruktur,I,Banöverbyggnad,BÖ,Spårväxel,02,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 22:31:00,2024-04-10 23:16:00,45,Avgång,Regumatorp,Rmtp,58.317033122887,13.790299404437,0,0.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 22:36:00,2024-04-10 23:20:00,44,Ankomst,Stenstorp,Ss,58.27291618201,13.712659753489,0,0.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 22:41:00,2024-04-10 23:21:00,40,Avgång,Stenstorp,Ss,58.27291618201,13.712659753489,0,0.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 22:52:00,2024-04-10 23:35:00,43,Ankomst,Falköpings norra,Fn,58.195118940153,13.577451777392,1,3.0,IBÖ 02,Infrastruktur,I,Banöverbyggnad,BÖ,Spårväxel,02,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 22:59:00,2024-04-10 23:36:00,37,Avgång,Falköpings norra,Fn,58.195118940153,13.577451777392,0,0.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 23:03:00,2024-04-10 23:41:00,38,Ankomst,Falköpings c,F,58.175743836385,13.552006166893,0,1.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 23:06:00,2024-04-10 23:55:00,49,Avgång,Falköpings c,F,58.175743836385,13.552006166893,1,11.0,IBÖ 02,Infrastruktur,I,Banöverbyggnad,BÖ,Spårväxel,02,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 23:18:00,2024-04-11 00:10:00,52,Avgång,Floby,Fby,58.138743611459,13.332227206158,1,3.0,IBÖ 02,Infrastruktur,I,Banöverbyggnad,BÖ,Spårväxel,02,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 23:23:00,2024-04-11 00:16:00,53,Avgång,Källeryd,Kä,58.114637791752,13.193576737105,0,1.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 23:31:00,2024-04-11 00:25:00,54,Avgång,Herrljunga central,Hrc,58.079057002365,13.020948677544,0,1.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 23:33:00,2024-04-11 00:28:00,55,Avgång,Herrljunga västra,Hrv,58.079057002365,13.020948677544,0,1.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 23:39:00,2024-04-11 01:14:00,95,Avgång,Vårgårda,Vgå,58.031143568217,12.809253548431,1,40.0,JVA 02,Järnvägsföretag,J,Vagn,VA,Bromsfel/Bromssystem/Tjuvbromslarm,02,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 23:46:00,2024-04-11 01:23:00,97,Avgång,Algutsgården,Agg,57.988136295037,12.651869960093,0,2.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 23:53:00,2024-04-11 01:32:00,99,Avgång,Alingsås,A,57.926905167417,12.532185446103,0,2.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 23:57:00,2024-04-11 01:35:00,98,Avgång,Bryngenäs,Bgs,57.897760381599,12.487553814658,0,0.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-10 23:58:00,2024-04-11 01:36:00,98,Avgång,Västra Bodarna,Vbd,57.887564063098,12.474109686003,0,0.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-11 00:01:00,2024-04-11 01:39:00,98,Avgång,Norsesund,Ns,57.861336645898,12.438839347672,0,0.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-11 00:01:00,2024-04-11 01:39:00,98,Avgång,Norsesund västra,Ndv,57.858782504793,12.433845167966,0,0.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-11 00:07:00,2024-04-11 01:44:00,97,Avgång,Floda,Fd,57.81000255389,12.361481813549,0,0.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-11 00:09:00,2024-04-11 01:46:00,97,Avgång,Stenkullen,Sn,57.791737150892,12.314619854101,0,0.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-11 00:12:00,2024-04-11 01:48:00,96,Avgång,Lerum,Lr,57.76940162823,12.272803970853,0,0.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-11 00:12:00,2024-04-11 01:49:00,97,Avgång,Aspedalen,Asd,57.762478064259,12.258478349733,0,1.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-11 00:13:00,2024-04-11 01:50:00,97,Avgång,Aspen,Apn,57.754422054421,12.240512226675,0,0.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-11 00:16:00,2024-04-11 01:52:00,96,Avgång,Jonsered östra,J,57.751211548547,12.19217610578,0,0.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-11 00:16:00,2024-04-11 01:54:00,98,Avgång,Jonsered Västra,Jv,57.749846131644,12.173623404806,0,2.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-11 00:20:00,2024-04-11 01:57:00,97,Avgång,Partille,P,57.740710294819,12.10264390649,0,0.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107609,GT,2024-04-11 00:21:00,2024-04-11 01:59:00,98,Avgång,Sävedalen,Sel,57.732895481874,12.066539293219,0,1.0,-- -,-,-,-,-,-,-,HRBG,UV,34661,-,Green Cargo AB,Green Cargo AB
202404107660,GT,2024-04-10 23:35:00,2024-04-11 00:02:00,27,Ankomst,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,0,0.0,-- -,-,-,-,-,-,-,HBGB,HRBG,54260,-,Green Cargo AB,Green Cargo AB
202404107664,GT,2024-04-10 22:01:00,2024-04-10 21:54:00,-7,Avgång,Västra Bodarna,Vbd,57.887564063098,12.474109686003,0,0.0,-- -,-,-,-,-,-,-,GSV,ÄH,59453,-,Green Cargo AB,Green Cargo AB
202404107664,GT,2024-04-10 22:01:00,2024-04-10 21:55:00,-6,Avgång,Bryngenäs,Bgs,57.897760381599,12.487553814658,0,0.0,-- -,-,-,-,-,-,-,GSV,ÄH,59453,-,Green Cargo AB,Green Cargo AB
202404107664,GT,2024-04-10 22:05:00,2024-04-10 21:58:00,-7,Avgång,Alingsås,A,57.926905167417,12.532185446103,0,0.0,-- -,-,-,-,-,-,-,GSV,ÄH,59453,-,Green Cargo AB,Green Cargo AB
202404107664,GT,2024-04-10 22:11:00,2024-04-10 22:04:00,-7,Avgång,Algutsgården,Agg,57.988136295037,12.651869960093,0,0.0,-- -,-,-,-,-,-,-,GSV,ÄH,59453,-,Green Cargo AB,Green Cargo AB
202404107664,GT,2024-04-10 22:18:00,2024-04-10 22:10:00,-8,Avgång,Vårgårda,Vgå,58.031143568217,12.809253548431,0,0.0,-- -,-,-,-,-,-,-,GSV,ÄH,59453,-,Green Cargo AB,Green Cargo AB
202404107664,GT,2024-04-10 22:24:00,2024-04-10 22:16:00,-8,Avgång,Herrljunga västra,Hrv,58.079057002365,13.020948677544,0,0.0,-- -,-,-,-,-,-,-,GSV,ÄH,59453,-,Green Cargo AB,Green Cargo AB
202404107664,GT,2024-04-10 22:27:00,2024-04-10 22:18:00,-9,Ankomst,Herrljunga central,Hrc,58.079057002365,13.020948677544,0,0.0,-- -,-,-,-,-,-,-,GSV,ÄH,59453,-,Green Cargo AB,Green Cargo AB
202404107664,GT,2024-04-10 22:49:00,2024-04-10 22:18:00,-31,Avgång,Herrljunga central,Hrc,58.079057002365,13.020948677544,0,0.0,-- -,-,-,-,-,-,-,GSV,ÄH,59453,-,Green Cargo AB,Green Cargo AB
202404107664,GT,2024-04-10 22:57:00,2024-04-10 22:25:00,-32,Avgång,Källeryd,Kä,58.114637791752,13.193576737105,0,0.0,-- -,-,-,-,-,-,-,GSV,ÄH,59453,-,Green Cargo AB,Green Cargo AB
202404107664,GT,2024-04-10 23:03:00,2024-04-10 22:29:00,-34,Avgång,Floby,Fby,58.138743611459,13.332227206158,0,0.0,-- -,-,-,-,-,-,-,GSV,ÄH,59453,-,Green Cargo AB,Green Cargo AB
202404107664,GT,2024-04-10 23:13:00,2024-04-10 22:45:00,-28,Ankomst,Falköpings c,F,58.175743836385,13.552006166893,0,0.0,-- -,-,-,-,-,-,-,GSV,ÄH,59453,-,Green Cargo AB,Green Cargo AB
202404107664,GT,2024-04-10 23:38:00,2024-04-10 22:58:00,-40,Avgång,Falköpings c,F,58.175743836385,13.552006166893,0,0.0,-- -,-,-,-,-,-,-,GSV,ÄH,59453,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-10 23:46:00,2024-04-10 23:00:00,-46,Ankomst,Hallsbergs pbg,Hpbg,59.067109056171,15.11124780146,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-10 23:49:00,2024-04-10 23:40:00,-9,Avgång,Hallsbergs pbg,Hpbg,59.067109056171,15.11124780146,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-10 23:56:00,2024-04-10 23:43:00,-13,Avgång,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-10 23:58:00,2024-04-10 23:46:00,-12,Avgång,Tälle,Täl,59.050173120743,15.019017336807,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 00:00:00,2024-04-10 23:49:00,-11,Avgång,Östansjö,Öj,59.045628998774,14.981333749593,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 00:05:00,2024-04-10 23:55:00,-10,Avgång,Vretstorp,Vt,59.021581709965,14.864881642281,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 00:08:00,2024-04-10 23:58:00,-10,Avgång,Linddalen,Lln,59.011397052314,14.769071049972,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 00:14:00,2024-04-11 00:04:00,-10,Avgång,Laxå,Lå,58.988919108157,14.614602705156,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 00:24:00,2024-04-11 00:15:00,-9,Avgång,Finnerödja,Fa,58.926191502544,14.44291591479,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 00:32:00,2024-04-11 00:22:00,-10,Avgång,Gårdsjö,Gdö,58.872130484702,14.333802381332,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 00:39:00,2024-04-11 00:28:00,-11,Avgång,Älgarås,Äl,58.813522272116,14.255408725647,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 00:43:00,2024-04-11 00:33:00,-10,Avgång,Slätte,Sle,58.764409564141,14.200876963921,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 00:49:00,2024-04-11 00:40:00,-9,Avgång,Töreboda,T,58.704573120797,14.127171273142,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 00:58:00,2024-04-11 00:53:00,-5,Avgång,Moholm,Mh,58.607131687725,14.040189096627,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 01:09:00,2024-04-11 01:04:00,-5,Ankomst,Väring,Vä,58.511465339891,13.959383081134,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 01:14:00,2024-04-11 01:11:00,-3,Avgång,Väring,Vä,58.511465339891,13.959383081134,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 01:27:00,2024-04-11 01:24:00,-3,Avgång,Skövde c,Sk,58.389037124246,13.851859920356,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 01:35:00,2024-04-11 01:30:00,-5,Avgång,Regumatorp,Rmtp,58.317033122887,13.790299404437,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 01:41:00,2024-04-11 01:35:00,-6,Avgång,Stenstorp,Ss,58.27291618201,13.712659753489,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 01:51:00,2024-04-11 01:46:00,-5,Avgång,Falköpings norra,Fn,58.195118940153,13.577451777392,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107683,GT,2024-04-11 01:54:00,2024-04-11 01:48:00,-6,Ankomst,Falköpings c,F,58.175743836385,13.552006166893,0,0.0,-- -,-,-,-,-,-,-,BLGC,GSV,59051,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 00:36:00,2024-04-10 21:30:00,-186,Avgång,Järna,Jn,59.093817556783,17.568388885001,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59405,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 00:36:00,2024-04-10 21:31:00,-185,Ankomst,Järna,Jn,59.093817556783,17.568388885001,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59409,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 00:43:00,2024-04-10 21:37:00,-186,Avgång,Mölnbo,Mö,59.047361182386,17.418288038234,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59405,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 00:48:00,2024-04-10 21:41:00,-187,Avgång,Gnesta,Gn,59.048549274541,17.312841118553,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59405,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 00:51:00,2024-04-10 21:45:00,-186,Avgång,Kolke,Koe,59.058419570356,17.214767431267,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59405,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 00:53:00,2024-04-10 21:47:00,-186,Avgång,Björnlunda,B,59.065550407722,17.154658150763,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59405,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 00:59:00,2024-04-10 21:52:00,-187,Avgång,Stjärnhov,Sh,59.082912611682,17.005283352857,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59405,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 01:04:00,2024-04-10 21:58:00,-186,Avgång,Nyckelsjön,Nsj,59.087827409693,16.86678627146,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59405,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 01:06:00,2024-04-10 22:00:00,-186,Avgång,Sparreholm,Sp,59.075822220711,16.828620198595,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59405,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 01:11:00,2024-04-10 22:05:00,-186,Avgång,Skebokvarn,Skv,59.065346386056,16.717755266207,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59405,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 01:17:00,2024-04-10 22:11:00,-186,Ankomst,Flen,Fle,59.056946590564,16.585278216397,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59405,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 01:31:00,2024-04-10 22:11:00,-200,Avgång,Flen,Fle,59.056946590564,16.585278216397,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59405,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 01:38:00,2024-04-10 22:17:00,-201,Avgång,Sköldinge,Sde,59.030244227909,16.454153682228,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59405,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 01:42:00,2024-04-10 22:21:00,-201,Avgång,Stolpstugan,Spn,59.012100754256,16.343503931361,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59405,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 01:47:00,2024-04-10 22:31:00,-196,Avgång,Katrineholms c,K,58.996511676173,16.209183631708,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59405,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 01:52:00,2024-04-10 22:38:00,-194,Avgång,Baggetorp,Bt,59.009615590845,16.064913007531,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59405,-,Green Cargo AB,Green Cargo AB
202404107689,GT,2024-04-11 02:00:00,2024-04-11 00:50:00,-70,Avgång,Vingåker,Vr,59.04210176206,15.876508029039,0,0.0,-- -,-,-,-,-,-,-,RS,MGB,59405,-,Green Cargo AB,Green Cargo AB
202404107690,GT,2024-04-10 22:02:00,2024-04-10 21:58:00,-4,Avgång,Baggetorp,Bt,59.009615590845,16.064913007531,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59833,-,Green Cargo AB,Green Cargo AB
202404107690,GT,2024-04-10 22:08:00,2024-04-10 22:06:00,-2,Avgång,Vingåker,Vr,59.04210176206,15.876508029039,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59833,-,Green Cargo AB,Green Cargo AB
202404107690,GT,2024-04-10 22:13:00,2024-04-10 22:12:00,-1,Avgång,Högsjö,Hgö,59.050072586783,15.722857446901,0,0.0,-- -,-,-,-,-,-,-,RS,GSV,59833,-,Green Cargo AB,Green Cargo AB
